"","REF_AREA","Reference_area","TIME_PERIOD","OBS_VALUE_EL","Edu_attainment_lvl","ATTAINMENT_LEV"
"1532","PRT","Portugal",2007,13.763488,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1533","PRT","Portugal",2008,13.947564,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1534","PRT","Portugal",2009,15.237852,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1535","PRT","Portugal",2010,16.472258,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1536","PRT","Portugal",2011,17.770487,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1537","PRT","Portugal",2012,19.095991,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1538","PRT","Portugal",1998,8.3049736,"Tertiary education","ISCED11A_5T8"
"1539","PRT","Portugal",1999,8.6823721,"Tertiary education","ISCED11A_5T8"
"1540","PRT","Portugal",2000,8.8429394,"Tertiary education","ISCED11A_5T8"
"1541","PRT","Portugal",2001,9.2361002,"Tertiary education","ISCED11A_5T8"
"1542","PRT","Portugal",2002,9.4179335,"Tertiary education","ISCED11A_5T8"
"1543","PRT","Portugal",2003,10.958982,"Tertiary education","ISCED11A_5T8"
"1544","PRT","Portugal",2004,12.516933,"Tertiary education","ISCED11A_5T8"
"1545","PRT","Portugal",2005,12.844431,"Tertiary education","ISCED11A_5T8"
"1546","PRT","Portugal",2006,13.480192,"Tertiary education","ISCED11A_5T8"
"1547","PRT","Portugal",2007,13.692096,"Tertiary education","ISCED11A_5T8"
"1548","PRT","Portugal",2008,14.300379,"Tertiary education","ISCED11A_5T8"
"1549","PRT","Portugal",2009,14.66682,"Tertiary education","ISCED11A_5T8"
"1550","PRT","Portugal",2010,15.445285,"Tertiary education","ISCED11A_5T8"
"1551","PRT","Portugal",2011,17.25703,"Tertiary education","ISCED11A_5T8"
"1552","PRT","Portugal",2012,18.534111,"Tertiary education","ISCED11A_5T8"
"1553","PRT","Portugal",1998,82.148552,"Below upper secondary education","ISCED11A_0T2"
"1554","PRT","Portugal",1999,81.158997,"Below upper secondary education","ISCED11A_0T2"
"1555","PRT","Portugal",2000,80.625755,"Below upper secondary education","ISCED11A_0T2"
"1556","PRT","Portugal",2001,79.761848,"Below upper secondary education","ISCED11A_0T2"
"1557","PRT","Portugal",2002,79.307739,"Below upper secondary education","ISCED11A_0T2"
"1558","PRT","Portugal",2003,77.178673,"Below upper secondary education","ISCED11A_0T2"
"1559","PRT","Portugal",2004,74.843437,"Below upper secondary education","ISCED11A_0T2"
"1560","PRT","Portugal",2005,73.549492,"Below upper secondary education","ISCED11A_0T2"
"1561","PRT","Portugal",2006,72.390388,"Below upper secondary education","ISCED11A_0T2"
"1562","PRT","Portugal",2007,72.544418,"Below upper secondary education","ISCED11A_0T2"
"1563","PRT","Portugal",2008,71.75206,"Below upper secondary education","ISCED11A_0T2"
"1564","PRT","Portugal",2009,70.095329,"Below upper secondary education","ISCED11A_0T2"
"1565","PRT","Portugal",2010,68.082458,"Below upper secondary education","ISCED11A_0T2"
"1566","PRT","Portugal",2011,64.972481,"Below upper secondary education","ISCED11A_0T2"
"1567","PRT","Portugal",2012,62.369896,"Below upper secondary education","ISCED11A_0T2"
"1568","PRT","Portugal",2013,59.952484,"Below upper secondary education","ISCED11A_0T2"
"1569","PRT","Portugal",2013,20.740372,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1570","PRT","Portugal",2013,19.307142,"Tertiary education","ISCED11A_5T8"
"1571","PRT","Portugal",2014,21.7245407104492,"Tertiary education","ISCED11A_5T8"
"1572","PRT","Portugal",2014,21.5132026672363,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1573","PRT","Portugal",2014,56.7622566223145,"Below upper secondary education","ISCED11A_0T2"
"1574","PRT","Portugal",2018,25.0476856231689,"Tertiary education","ISCED11A_5T8"
"1575","PRT","Portugal",2018,24.713357925415,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1576","PRT","Portugal",2018,50.238956451416,"Below upper secondary education","ISCED11A_0T2"
"1577","PRT","Portugal",2017,52.0425186157227,"Below upper secondary education","ISCED11A_0T2"
"1578","PRT","Portugal",2017,23.8623657226562,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1579","PRT","Portugal",2017,24.0951156616211,"Tertiary education","ISCED11A_5T8"
"1580","PRT","Portugal",2016,23.8243198394775,"Tertiary education","ISCED11A_5T8"
"1581","PRT","Portugal",2016,23.0478591918945,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1582","PRT","Portugal",2016,53.1278190612793,"Below upper secondary education","ISCED11A_0T2"
"1583","PRT","Portugal",2015,54.8519668579102,"Below upper secondary education","ISCED11A_0T2"
"1584","PRT","Portugal",2015,22.2725791931152,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1585","PRT","Portugal",2015,22.8754539489746,"Tertiary education","ISCED11A_5T8"
"1586","PRT","Portugal",2024,31.404483795166,"Tertiary education","ISCED11A_5T8"
"1587","PRT","Portugal",2024,30.1163330078125,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1588","PRT","Portugal",2024,38.4791831970215,"Below upper secondary education","ISCED11A_0T2"
"1589","PRT","Portugal",2019,47.7191505432129,"Below upper secondary education","ISCED11A_0T2"
"1590","PRT","Portugal",2019,25.8845615386963,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1591","PRT","Portugal",2019,26.3962879180908,"Tertiary education","ISCED11A_5T8"
"1592","PRT","Portugal",2020,27.4569587707519,"Tertiary education","ISCED11A_5T8"
"1593","PRT","Portugal",2020,26.9206142425537,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1594","PRT","Portugal",2020,45.622428894043,"Below upper secondary education","ISCED11A_0T2"
"1595","PRT","Portugal",2021,43.0813064575195,"Below upper secondary education","ISCED11A_0T2"
"1596","PRT","Portugal",2021,28.1191444396973,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1597","PRT","Portugal",2021,28.7995471954346,"Tertiary education","ISCED11A_5T8"
"1598","PRT","Portugal",2023,41.1454429626465,"Below upper secondary education","ISCED11A_0T2"
"1599","PRT","Portugal",2023,29.0992813110352,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1600","PRT","Portugal",2023,29.7552757263184,"Tertiary education","ISCED11A_5T8"
"1601","PRT","Portugal",2022,29.4554901123047,"Tertiary education","ISCED11A_5T8"
"1602","PRT","Portugal",2022,28.8401031494141,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1603","PRT","Portugal",2022,41.7044067382812,"Below upper secondary education","ISCED11A_0T2"
"1604","SVK","Slovak Republic",2014,20.379578,"Tertiary education","ISCED11A_5T8"
"1605","SVK","Slovak Republic",2014,9.1611462,"Below upper secondary education","ISCED11A_0T2"
"1606","SVK","Slovak Republic",2014,70.459274,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1607","SVK","Slovak Republic",2018,24.58342,"Tertiary education","ISCED11A_5T8"
"1608","SVK","Slovak Republic",2018,8.4211197,"Below upper secondary education","ISCED11A_0T2"
"1609","SVK","Slovak Republic",2018,66.995461,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1610","SVK","Slovak Republic",2017,68.205521,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1611","SVK","Slovak Republic",2017,8.6990681,"Below upper secondary education","ISCED11A_0T2"
"1612","SVK","Slovak Republic",2017,23.095415,"Tertiary education","ISCED11A_5T8"
"1613","SVK","Slovak Republic",2016,21.979519,"Tertiary education","ISCED11A_5T8"
"1614","SVK","Slovak Republic",2016,8.2509651,"Below upper secondary education","ISCED11A_0T2"
"1615","SVK","Slovak Republic",2016,69.769516,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1616","SVK","Slovak Republic",2015,70.135376,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1617","SVK","Slovak Republic",2015,8.7147398,"Below upper secondary education","ISCED11A_0T2"
"1618","SVK","Slovak Republic",2015,21.149881,"Tertiary education","ISCED11A_5T8"
"1619","SVK","Slovak Republic",2024,29.0372486114502,"Tertiary education","ISCED11A_5T8"
"1620","SVK","Slovak Republic",2024,6.26495552062988,"Below upper secondary education","ISCED11A_0T2"
"1621","SVK","Slovak Republic",2024,64.6977920532227,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1622","SVK","Slovak Republic",2019,65.424515,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1623","SVK","Slovak Republic",2019,8.7892141,"Below upper secondary education","ISCED11A_0T2"
"1624","SVK","Slovak Republic",2019,25.786274,"Tertiary education","ISCED11A_5T8"
"1625","SVK","Slovak Republic",2020,26.773348,"Tertiary education","ISCED11A_5T8"
"1626","SVK","Slovak Republic",2020,7.5463114,"Below upper secondary education","ISCED11A_0T2"
"1627","SVK","Slovak Republic",2020,65.680344,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1628","SVK","Slovak Republic",2021,65.254929,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1629","SVK","Slovak Republic",2021,6.8340263,"Below upper secondary education","ISCED11A_0T2"
"1630","SVK","Slovak Republic",2021,27.911043,"Tertiary education","ISCED11A_5T8"
"1631","SVK","Slovak Republic",2023,64.82254028,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1632","SVK","Slovak Republic",2023,6.371496677,"Below upper secondary education","ISCED11A_0T2"
"1633","SVK","Slovak Republic",2023,28.80596542,"Tertiary education","ISCED11A_5T8"
"1634","SVK","Slovak Republic",2022,29.216726,"Tertiary education","ISCED11A_5T8"
"1635","SVK","Slovak Republic",2022,6.5026503,"Below upper secondary education","ISCED11A_0T2"
"1636","SVK","Slovak Republic",2022,64.280624,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1637","SVN","Slovenia",2014,57.124428,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1638","SVN","Slovenia",2014,28.600916,"Tertiary education","ISCED11A_5T8"
"1639","SVN","Slovenia",2014,14.274657,"Below upper secondary education","ISCED11A_0T2"
"1640","SVN","Slovenia",2018,55.682087,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1641","SVN","Slovenia",2018,32.455208,"Tertiary education","ISCED11A_5T8"
"1642","SVN","Slovenia",2018,11.862703,"Below upper secondary education","ISCED11A_0T2"
"1643","SVN","Slovenia",2017,12.3177,"Below upper secondary education","ISCED11A_0T2"
"1644","SVN","Slovenia",2017,34.302807,"Tertiary education","ISCED11A_5T8"
"1645","SVN","Slovenia",2017,53.379494,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1646","SVN","Slovenia",2016,56.608772,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1647","SVN","Slovenia",2016,30.735788,"Tertiary education","ISCED11A_5T8"
"1648","SVN","Slovenia",2016,12.65544,"Below upper secondary education","ISCED11A_0T2"
"1649","SVN","Slovenia",2015,13.213673,"Below upper secondary education","ISCED11A_0T2"
"1650","SVN","Slovenia",2015,30.173296,"Tertiary education","ISCED11A_5T8"
"1651","SVN","Slovenia",2015,56.613033,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1652","SVN","Slovenia",2024,54.3746452331543,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1653","SVN","Slovenia",2024,34.6374778747559,"Tertiary education","ISCED11A_5T8"
"1654","SVN","Slovenia",2024,10.9878749847412,"Below upper secondary education","ISCED11A_0T2"
"1655","SVN","Slovenia",2019,11.202892,"Below upper secondary education","ISCED11A_0T2"
"1656","SVN","Slovenia",2019,33.283279,"Tertiary education","ISCED11A_5T8"
"1657","SVN","Slovenia",2019,55.513828,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1658","SVN","Slovenia",2020,54.358028,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1659","SVN","Slovenia",2020,35.881027,"Tertiary education","ISCED11A_5T8"
"1660","SVN","Slovenia",2020,9.7609425,"Below upper secondary education","ISCED11A_0T2"
"1661","SVN","Slovenia",2021,8.6859121,"Below upper secondary education","ISCED11A_0T2"
"1662","SVN","Slovenia",2021,40.300003,"Tertiary education","ISCED11A_5T8"
"1663","SVN","Slovenia",2021,51.014084,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1664","SVN","Slovenia",2023,11.61347485,"Below upper secondary education","ISCED11A_0T2"
"1665","SVN","Slovenia",2023,33.51063919,"Tertiary education","ISCED11A_5T8"
"1666","SVN","Slovenia",2023,54.87588501,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1667","SVN","Slovenia",2022,50.93194962,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1668","SVN","Slovenia",2022,40.11206436,"Tertiary education","ISCED11A_5T8"
"1669","SVN","Slovenia",2022,8.955985069,"Below upper secondary education","ISCED11A_0T2"
"1670","ESP","Spain",2007,21.364632,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1671","ESP","Spain",2008,21.58176,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1672","ESP","Spain",2009,21.635395,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1673","ESP","Spain",2010,21.856297,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1674","ESP","Spain",2011,22.12476,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1675","ESP","Spain",2012,22.005894,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1676","ESP","Spain",2007,29.27644,"Tertiary education","ISCED11A_5T8"
"1677","ESP","Spain",2008,29.519304,"Tertiary education","ISCED11A_5T8"
"1678","ESP","Spain",2009,29.989544,"Tertiary education","ISCED11A_5T8"
"1679","ESP","Spain",2010,31.016668,"Tertiary education","ISCED11A_5T8"
"1680","ESP","Spain",2011,31.91456,"Tertiary education","ISCED11A_5T8"
"1681","ESP","Spain",2012,32.649994,"Tertiary education","ISCED11A_5T8"
"1682","ESP","Spain",2007,49.358929,"Below upper secondary education","ISCED11A_0T2"
"1683","ESP","Spain",2008,48.898933,"Below upper secondary education","ISCED11A_0T2"
"1684","ESP","Spain",2009,48.375061,"Below upper secondary education","ISCED11A_0T2"
"1685","ESP","Spain",2010,47.127037,"Below upper secondary education","ISCED11A_0T2"
"1686","ESP","Spain",2011,45.960678,"Below upper secondary education","ISCED11A_0T2"
"1687","ESP","Spain",2012,45.344112,"Below upper secondary education","ISCED11A_0T2"
"1688","ESP","Spain",2013,44.545616,"Below upper secondary education","ISCED11A_0T2"
"1689","ESP","Spain",2013,21.719563,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1690","ESP","Spain",2013,33.734821,"Tertiary education","ISCED11A_5T8"
"1691","ESP","Spain",2014,34.678776,"Tertiary education","ISCED11A_5T8"
"1692","ESP","Spain",2014,21.93885,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1693","ESP","Spain",2014,43.382374,"Below upper secondary education","ISCED11A_0T2"
"1694","ESP","Spain",2018,37.252804,"Tertiary education","ISCED11A_5T8"
"1695","ESP","Spain",2018,22.863016,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1696","ESP","Spain",2018,39.884182,"Below upper secondary education","ISCED11A_0T2"
"1697","ESP","Spain",2017,40.925529,"Below upper secondary education","ISCED11A_0T2"
"1698","ESP","Spain",2017,22.723196,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1699","ESP","Spain",2017,36.351273,"Tertiary education","ISCED11A_5T8"
"1700","ESP","Spain",2016,35.693489,"Tertiary education","ISCED11A_5T8"
"1701","ESP","Spain",2016,22.580437,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1702","ESP","Spain",2016,41.726074,"Below upper secondary education","ISCED11A_0T2"
"1703","ESP","Spain",2015,42.565994,"Below upper secondary education","ISCED11A_0T2"
"1704","ESP","Spain",2015,22.352846,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1705","ESP","Spain",2015,35.081161,"Tertiary education","ISCED11A_5T8"
"1706","ESP","Spain",2024,42.2597389221191,"Tertiary education","ISCED11A_5T8"
"1707","ESP","Spain",2024,23.0216083526611,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1708","ESP","Spain",2024,34.7186508178711,"Below upper secondary education","ISCED11A_0T2"
"1709","ESP","Spain",2019,38.685894,"Below upper secondary education","ISCED11A_0T2"
"1710","ESP","Spain",2019,22.717112,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1711","ESP","Spain",2019,38.596992,"Tertiary education","ISCED11A_5T8"
"1712","ESP","Spain",2020,39.68692,"Tertiary education","ISCED11A_5T8"
"1713","ESP","Spain",2020,23.178282,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1714","ESP","Spain",2020,37.134796,"Below upper secondary education","ISCED11A_0T2"
"1715","ESP","Spain",2021,36.56139374,"Below upper secondary education","ISCED11A_0T2"
"1716","ESP","Spain",2021,23.082798,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1717","ESP","Spain",2021,40.35580826,"Tertiary education","ISCED11A_5T8"
"1718","ESP","Spain",2023,35.81742477,"Below upper secondary education","ISCED11A_0T2"
"1719","ESP","Spain",2023,22.73836517,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1720","ESP","Spain",2023,41.44420624,"Tertiary education","ISCED11A_5T8"
"1721","ESP","Spain",2022,41.112835,"Tertiary education","ISCED11A_5T8"
"1722","ESP","Spain",2022,23.069155,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1723","ESP","Spain",2022,35.818008,"Below upper secondary education","ISCED11A_0T2"
"1724","SWE","Sweden",2014,18.445162,"Below upper secondary education","ISCED11A_0T2"
"1725","SWE","Sweden",2014,38.700306,"Tertiary education","ISCED11A_5T8"
"1726","SWE","Sweden",2014,42.85453,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1727","SWE","Sweden",2018,16.712725,"Below upper secondary education","ISCED11A_0T2"
"1728","SWE","Sweden",2018,43.247318,"Tertiary education","ISCED11A_5T8"
"1729","SWE","Sweden",2018,40.039955,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1730","SWE","Sweden",2017,41.059723,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1731","SWE","Sweden",2017,41.936691,"Tertiary education","ISCED11A_5T8"
"1732","SWE","Sweden",2017,17.003588,"Below upper secondary education","ISCED11A_0T2"
"1733","SWE","Sweden",2016,17.272491,"Below upper secondary education","ISCED11A_0T2"
"1734","SWE","Sweden",2016,41.139179,"Tertiary education","ISCED11A_5T8"
"1735","SWE","Sweden",2016,41.588329,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1736","SWE","Sweden",2015,42.189362,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1737","SWE","Sweden",2015,39.786552,"Tertiary education","ISCED11A_5T8"
"1738","SWE","Sweden",2015,18.024088,"Below upper secondary education","ISCED11A_0T2"
"1739","SWE","Sweden",2024,11.6895112991333,"Below upper secondary education","ISCED11A_0T2"
"1740","SWE","Sweden",2024,51.8263130187988,"Tertiary education","ISCED11A_5T8"
"1741","SWE","Sweden",2024,36.4841766357422,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1742","SWE","Sweden",2019,39.662586,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1743","SWE","Sweden",2019,43.970543,"Tertiary education","ISCED11A_5T8"
"1744","SWE","Sweden",2019,16.366867,"Below upper secondary education","ISCED11A_0T2"
"1745","SWE","Sweden",2020,16.099548,"Below upper secondary education","ISCED11A_0T2"
"1746","SWE","Sweden",2020,44.608795,"Tertiary education","ISCED11A_5T8"
"1747","SWE","Sweden",2020,39.291656,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1748","SWE","Sweden",2021,38.23929977,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1749","SWE","Sweden",2021,46.55954742,"Tertiary education","ISCED11A_5T8"
"1750","SWE","Sweden",2021,15.20115471,"Below upper secondary education","ISCED11A_0T2"
"1751","SWE","Sweden",2023,36.19049835,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1752","SWE","Sweden",2023,49.3998642,"Tertiary education","ISCED11A_5T8"
"1753","SWE","Sweden",2023,14.4096384,"Below upper secondary education","ISCED11A_0T2"
"1754","SWE","Sweden",2022,14.40092373,"Below upper secondary education","ISCED11A_0T2"
"1755","SWE","Sweden",2022,48.50398254,"Tertiary education","ISCED11A_5T8"
"1756","SWE","Sweden",2022,37.09509277,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1757","CHE","Switzerland",2014,12.776213,"Below upper secondary education","ISCED11A_0T2"
"1758","CHE","Switzerland",2014,38.428497,"Tertiary education","ISCED11A_5T8"
"1759","CHE","Switzerland",2014,48.795288,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1760","CHE","Switzerland",2018,11.598805,"Below upper secondary education","ISCED11A_0T2"
"1761","CHE","Switzerland",2018,43.744415,"Tertiary education","ISCED11A_5T8"
"1762","CHE","Switzerland",2018,44.65678,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1763","CHE","Switzerland",2017,45.213757,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1764","CHE","Switzerland",2017,42.594601,"Tertiary education","ISCED11A_5T8"
"1765","CHE","Switzerland",2017,12.191644,"Below upper secondary education","ISCED11A_0T2"
"1766","CHE","Switzerland",2016,12.564119,"Below upper secondary education","ISCED11A_0T2"
"1767","CHE","Switzerland",2016,41.235474,"Tertiary education","ISCED11A_5T8"
"1768","CHE","Switzerland",2016,46.200405,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1769","CHE","Switzerland",2015,47.512451,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1770","CHE","Switzerland",2015,39.782719,"Tertiary education","ISCED11A_5T8"
"1771","CHE","Switzerland",2015,12.704829,"Below upper secondary education","ISCED11A_0T2"
"1772","CHE","Switzerland",2024,13.8063831329346,"Below upper secondary education","ISCED11A_0T2"
"1773","CHE","Switzerland",2024,46.4574165344238,"Tertiary education","ISCED11A_5T8"
"1774","CHE","Switzerland",2024,39.736198425293,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1775","CHE","Switzerland",2019,44.594387,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1776","CHE","Switzerland",2019,44.412537,"Tertiary education","ISCED11A_5T8"
"1777","CHE","Switzerland",2019,10.993076,"Below upper secondary education","ISCED11A_0T2"
"1778","CHE","Switzerland",2020,10.719828,"Below upper secondary education","ISCED11A_0T2"
"1779","CHE","Switzerland",2020,45.277538,"Tertiary education","ISCED11A_5T8"
"1780","CHE","Switzerland",2020,44.002632,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1781","CHE","Switzerland",2021,42.422638,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1782","CHE","Switzerland",2021,45.002983,"Tertiary education","ISCED11A_5T8"
"1783","CHE","Switzerland",2021,12.57438,"Below upper secondary education","ISCED11A_0T2"
"1784","CHE","Switzerland",2023,40.2201767,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1785","CHE","Switzerland",2023,46.03606415,"Tertiary education","ISCED11A_5T8"
"1786","CHE","Switzerland",2023,13.7437582,"Below upper secondary education","ISCED11A_0T2"
"1787","CHE","Switzerland",2022,14.05659866,"Below upper secondary education","ISCED11A_0T2"
"1788","CHE","Switzerland",2022,44.49095535,"Tertiary education","ISCED11A_5T8"
"1789","CHE","Switzerland",2022,41.45244598,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1790","TUR","Türkiye",2014,18.939352,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1791","TUR","Türkiye",2014,16.693634,"Tertiary education","ISCED11A_5T8"
"1792","TUR","Türkiye",2014,64.367012,"Below upper secondary education","ISCED11A_0T2"
"1793","TUR","Türkiye",2018,19.456722,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1794","TUR","Türkiye",2018,20.780222,"Tertiary education","ISCED11A_5T8"
"1795","TUR","Türkiye",2018,59.763054,"Below upper secondary education","ISCED11A_0T2"
"1796","TUR","Türkiye",2017,20.013071,"Tertiary education","ISCED11A_5T8"
"1797","TUR","Türkiye",2017,60.708405,"Below upper secondary education","ISCED11A_0T2"
"1798","TUR","Türkiye",2017,19.278526,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1799","TUR","Türkiye",2016,19.15093,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1800","TUR","Türkiye",2016,19.362528,"Tertiary education","ISCED11A_5T8"
"1801","TUR","Türkiye",2016,61.486542,"Below upper secondary education","ISCED11A_0T2"
"1802","TUR","Türkiye",2015,18.020138,"Tertiary education","ISCED11A_5T8"
"1803","TUR","Türkiye",2015,63.007553,"Below upper secondary education","ISCED11A_0T2"
"1804","TUR","Türkiye",2015,18.972311,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1805","TUR","Türkiye",2024,26.9442195892334,"Tertiary education","ISCED11A_5T8"
"1806","TUR","Türkiye",2024,49.9246215820312,"Below upper secondary education","ISCED11A_0T2"
"1807","TUR","Türkiye",2024,23.131160736084,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1808","TUR","Türkiye",2019,21.951159,"Tertiary education","ISCED11A_5T8"
"1809","TUR","Türkiye",2019,58.29987,"Below upper secondary education","ISCED11A_0T2"
"1810","TUR","Türkiye",2019,19.74897,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1811","TUR","Türkiye",2021,20.444857,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1812","TUR","Türkiye",2021,24.452457,"Tertiary education","ISCED11A_5T8"
"1813","TUR","Türkiye",2021,55.102688,"Below upper secondary education","ISCED11A_0T2"
"1814","TUR","Türkiye",2023,22.62664223,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1815","TUR","Türkiye",2023,25.92166901,"Tertiary education","ISCED11A_5T8"
"1816","TUR","Türkiye",2023,51.45168686,"Below upper secondary education","ISCED11A_0T2"
"1817","TUR","Türkiye",2022,25,"Tertiary education","ISCED11A_5T8"
"1818","TUR","Türkiye",2022,53.333492,"Below upper secondary education","ISCED11A_0T2"
"1819","TUR","Türkiye",2022,21.666508,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1820","GBR","United Kingdom",2014,36.947582,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1821","GBR","United Kingdom",2014,20.83497,"Below upper secondary education","ISCED11A_0T2"
"1822","GBR","United Kingdom",2014,42.217449,"Tertiary education","ISCED11A_5T8"
"1823","GBR","United Kingdom",2018,33.510891,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1824","GBR","United Kingdom",2018,20.707432,"Below upper secondary education","ISCED11A_0T2"
"1825","GBR","United Kingdom",2018,45.781677,"Tertiary education","ISCED11A_5T8"
"1826","GBR","United Kingdom",2017,45.744305,"Tertiary education","ISCED11A_5T8"
"1827","GBR","United Kingdom",2017,18.831131,"Below upper secondary education","ISCED11A_0T2"
